Epoch 43; car iou: 0.9576465; bicycle iou: 0.51109666; motorcycle iou: 0.7798061; truck iou: 0.9395361; other-vehicle iou: 0.5107308; person iou: 0.72644365; bicyclist iou: 0.9243756; motorcyclist iou: 0.014117443; road iou: 0.94645536; parking iou: 0.44536465; sidewalk iou: 0.82465464; other-ground iou: 0.00025022903; building iou: 0.9113474; fence iou: 0.6232358; vegetation iou: 0.88476586; trunk iou: 0.64711106; terrain iou: 0.7675423; pole iou: 0.6238185; traffic-sign iou: 0.46752366; mean iou: 0.65820116
Epoch 44; car iou: 0.9556297; bicycle iou: 0.50025016; motorcycle iou: 0.7487899; truck iou: 0.8579037; other-vehicle iou: 0.4829551; person iou: 0.7147139; bicyclist iou: 0.9405468; motorcyclist iou: 0.01141649; road iou: 0.94778705; parking iou: 0.49777105; sidewalk iou: 0.82379085; other-ground iou: 0.00026088738; building iou: 0.90764236; fence iou: 0.6065387; vegetation iou: 0.88079214; trunk iou: 0.6386423; terrain iou: 0.74801; pole iou: 0.6034044; traffic-sign iou: 0.47471076; mean iou: 0.6495555
Epoch 45; car iou: 0.96129704; bicycle iou: 0.48769245; motorcycle iou: 0.76498973; truck iou: 0.9374323; other-vehicle iou: 0.5672291; person iou: 0.7158853; bicyclist iou: 0.94236887; motorcyclist iou: 0.05772956; road iou: 0.94969416; parking iou: 0.47366452; sidewalk iou: 0.8279517; other-ground iou: 0.000106335734; building iou: 0.9132454; fence iou: 0.6261877; vegetation iou: 0.8861303; trunk iou: 0.62961924; terrain iou: 0.76949686; pole iou: 0.64135414; traffic-sign iou: 0.46125868; mean iou: 0.66385967
Epoch 46; car iou: 0.96408176; bicycle iou: 0.4999848; motorcycle iou: 0.76128286; truck iou: 0.93598545; other-vehicle iou: 0.60460824; person iou: 0.7263435; bicyclist iou: 0.94188076; motorcyclist iou: 0.050063696; road iou: 0.94776237; parking iou: 0.49679372; sidewalk iou: 0.8261845; other-ground iou: 0.00026728678; building iou: 0.9110299; fence iou: 0.60533744; vegetation iou: 0.8897916; trunk iou: 0.6307054; terrain iou: 0.7818001; pole iou: 0.61717254; traffic-sign iou: 0.47251642; mean iou: 0.66650486
Epoch 47; car iou: 0.9621012; bicycle iou: 0.5095708; motorcycle iou: 0.75889575; truck iou: 0.9504449; other-vehicle iou: 0.5748797; person iou: 0.7283522; bicyclist iou: 0.94149137; motorcyclist iou: 0.1162005; road iou: 0.9495334; parking iou: 0.46664232; sidewalk iou: 0.82728773; other-ground iou: 6.794618e-05; building iou: 0.9152317; fence iou: 0.6337694; vegetation iou: 0.89081126; trunk iou: 0.6391449; terrain iou: 0.77523357; pole iou: 0.6469588; traffic-sign iou: 0.4691016; mean iou: 0.67135364
Epoch 48; car iou: 0.9589903; bicycle iou: 0.5408188; motorcycle iou: 0.73100376; truck iou: 0.9455343; other-vehicle iou: 0.529435; person iou: 0.7105288; bicyclist iou: 0.9395179; motorcyclist iou: 0.01740193; road iou: 0.94751865; parking iou: 0.4751352; sidewalk iou: 0.8272602; other-ground iou: 0.00021697096; building iou: 0.91645074; fence iou: 0.6421176; vegetation iou: 0.8858011; trunk iou: 0.6372863; terrain iou: 0.769805; pole iou: 0.6497723; traffic-sign iou: 0.47656137; mean iou: 0.66321874
Epoch 49; car iou: 0.96199346; bicycle iou: 0.4809597; motorcycle iou: 0.7350752; truck iou: 0.9406307; other-vehicle iou: 0.576835; person iou: 0.70977765; bicyclist iou: 0.93840927; motorcyclist iou: 0.047077436; road iou: 0.94635475; parking iou: 0.44232324; sidewalk iou: 0.82455415; other-ground iou: 0.00050127343; building iou: 0.9136815; fence iou: 0.62661505; vegetation iou: 0.8861662; trunk iou: 0.62074226; terrain iou: 0.77008617; pole iou: 0.6265651; traffic-sign iou: 0.47391772; mean iou: 0.6590667
Epoch 50; car iou: 0.96117705; bicycle iou: 0.50945413; motorcycle iou: 0.7358176; truck iou: 0.952303; other-vehicle iou: 0.57321876; person iou: 0.6631985; bicyclist iou: 0.944014; motorcyclist iou: 0.03717198; road iou: 0.9463919; parking iou: 0.47260696; sidewalk iou: 0.82744646; other-ground iou: 0.00046046992; building iou: 0.9089918; fence iou: 0.5963276; vegetation iou: 0.88704795; trunk iou: 0.63886744; terrain iou: 0.77426296; pole iou: 0.6362614; traffic-sign iou: 0.48425817; mean iou: 0.6604883
Epoch 51; car iou: 0.9622579; bicycle iou: 0.49490502; motorcycle iou: 0.7366031; truck iou: 0.9243251; other-vehicle iou: 0.57625544; person iou: 0.68731195; bicyclist iou: 0.9436181; motorcyclist iou: 0.050685976; road iou: 0.94771624; parking iou: 0.48532215; sidewalk iou: 0.8310383; other-ground iou: 0.0035187625; building iou: 0.9152648; fence iou: 0.6258516; vegetation iou: 0.8895002; trunk iou: 0.63435924; terrain iou: 0.7774095; pole iou: 0.61749405; traffic-sign iou: 0.4655651; mean iou: 0.66152644
Epoch 52; car iou: 0.9644234; bicycle iou: 0.50784206; motorcycle iou: 0.7442867; truck iou: 0.920672; other-vehicle iou: 0.6075207; person iou: 0.6855904; bicyclist iou: 0.94587046; motorcyclist iou: 0.056610197; road iou: 0.94747657; parking iou: 0.47460678; sidewalk iou: 0.82701206; other-ground iou: 0.0002077733; building iou: 0.9150886; fence iou: 0.6356909; vegetation iou: 0.88380694; trunk iou: 0.6342637; terrain iou: 0.75731957; pole iou: 0.6139773; traffic-sign iou: 0.46564546; mean iou: 0.66252166
Epoch 53; car iou: 0.9661034; bicycle iou: 0.5069009; motorcycle iou: 0.74973583; truck iou: 0.9516044; other-vehicle iou: 0.63731945; person iou: 0.706247; bicyclist iou: 0.94598377; motorcyclist iou: 0.1200829; road iou: 0.9483445; parking iou: 0.46526602; sidewalk iou: 0.82473564; other-ground iou: 0.00022567452; building iou: 0.9106082; fence iou: 0.6097329; vegetation iou: 0.881474; trunk iou: 0.6197885; terrain iou: 0.75633883; pole iou: 0.61064905; traffic-sign iou: 0.46319312; mean iou: 0.6670702
Epoch 54; car iou: 0.96329355; bicycle iou: 0.5091158; motorcycle iou: 0.74884284; truck iou: 0.9394148; other-vehicle iou: 0.59797233; person iou: 0.69621253; bicyclist iou: 0.94224554; motorcyclist iou: 0.09271967; road iou: 0.9466899; parking iou: 0.47053403; sidewalk iou: 0.82741964; other-ground iou: 0.00014503108; building iou: 0.91549677; fence iou: 0.6375734; vegetation iou: 0.8875565; trunk iou: 0.6396253; terrain iou: 0.7715752; pole iou: 0.6349158; traffic-sign iou: 0.46373564; mean iou: 0.667636
Epoch 55; car iou: 0.96406907; bicycle iou: 0.5132837; motorcycle iou: 0.74488425; truck iou: 0.9419366; other-vehicle iou: 0.60928917; person iou: 0.6977464; bicyclist iou: 0.9419313; motorcyclist iou: 0.052684903; road iou: 0.94652754; parking iou: 0.46872294; sidewalk iou: 0.82637346; other-ground iou: 0.00025737597; building iou: 0.9116245; fence iou: 0.61372524; vegetation iou: 0.88366365; trunk iou: 0.62695724; terrain iou: 0.759947; pole iou: 0.6095623; traffic-sign iou: 0.46989; mean iou: 0.66226715
Epoch 56; car iou: 0.9636009; bicycle iou: 0.49973142; motorcycle iou: 0.74136746; truck iou: 0.95003825; other-vehicle iou: 0.6044542; person iou: 0.6945747; bicyclist iou: 0.9424449; motorcyclist iou: 0.060521025; road iou: 0.9463471; parking iou: 0.47506052; sidewalk iou: 0.82629967; other-ground iou: 0.00028276726; building iou: 0.91123986; fence iou: 0.61773074; vegetation iou: 0.8825333; trunk iou: 0.6120754; terrain iou: 0.75863796; pole iou: 0.6044669; traffic-sign iou: 0.46664125; mean iou: 0.66094995
Epoch 57; car iou: 0.9643896; bicycle iou: 0.5023486; motorcycle iou: 0.7499234; truck iou: 0.95012355; other-vehicle iou: 0.6129813; person iou: 0.7018356; bicyclist iou: 0.9451936; motorcyclist iou: 0.04689491; road iou: 0.94726884; parking iou: 0.4698703; sidewalk iou: 0.82601964; other-ground iou: 0.0002630774; building iou: 0.9143044; fence iou: 0.63366985; vegetation iou: 0.88515943; trunk iou: 0.6196157; terrain iou: 0.7643347; pole iou: 0.60646707; traffic-sign iou: 0.4672489; mean iou: 0.66357434
Epoch 58; car iou: 0.9636819; bicycle iou: 0.5112075; motorcycle iou: 0.7520467; truck iou: 0.9488022; other-vehicle iou: 0.59991646; person iou: 0.69294506; bicyclist iou: 0.9440593; motorcyclist iou: 0.057241756; road iou: 0.94716394; parking iou: 0.47138944; sidewalk iou: 0.8269229; other-ground iou: 0.00015450313; building iou: 0.91453415; fence iou: 0.63114953; vegetation iou: 0.88397; trunk iou: 0.6222801; terrain iou: 0.7621508; pole iou: 0.6122513; traffic-sign iou: 0.46364734; mean iou: 0.6634481
Epoch 59; car iou: 0.9645498; bicycle iou: 0.50759184; motorcycle iou: 0.75050205; truck iou: 0.94320625; other-vehicle iou: 0.61368626; person iou: 0.68818474; bicyclist iou: 0.9434067; motorcyclist iou: 0.071705915; road iou: 0.9471313; parking iou: 0.4719214; sidewalk iou: 0.82737166; other-ground iou: 0.0004198287; building iou: 0.91305864; fence iou: 0.62471676; vegetation iou: 0.8828917; trunk iou: 0.6285145; terrain iou: 0.7583472; pole iou: 0.6125162; traffic-sign iou: 0.4695423; mean iou: 0.6641719
Epoch 41; car iou: 0.96945125; bicycle iou: 0.5605595; motorcycle iou: 0.79074484; truck iou: 0.9248815; other-vehicle iou: 0.6804575; person iou: 0.75565404; bicyclist iou: 0.94449633; motorcyclist iou: 0.07193748; road iou: 0.9361747; parking iou: 0.49600214; sidewalk iou: 0.8139217; other-ground iou: 0.0021571994; building iou: 0.910059; fence iou: 0.63884616; vegetation iou: 0.8913638; trunk iou: 0.64364797; terrain iou: 0.77282786; pole iou: 0.6479406; traffic-sign iou: 0.49630284; mean iou: 0.6814435
